timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-20 16:33:43.187,115.0,-966.0,351.0,380.0,236.0,-79.0,144,77,74,114,64,504,478,469
2025-02-20 16:33:43.206,294.0,-1391.0,346.0,433.0,188.0,-23.0,146,71,65,102,61,532,471,449
2025-02-20 16:33:43.224,472.0,-1741.0,875.0,433.0,128.0,134.0,144,68,58,93,57,544,459,426
2025-02-20 16:33:43.244,960.0,-1953.0,1286.0,308.0,87.0,352.0,146,64,57,86,58,500,455,422
2025-02-20 16:33:43.260,1323.0,-1385.0,1568.0,37.0,53.0,543.0,148,61,55,78,56,463,459,425
2025-02-20 16:33:43.281,1095.0,-134.0,1644.0,-187.0,7.0,614.0,147,60,53,71,55,425,466,437
2025-02-20 16:33:43.301,515.0,723.0,1646.0,-202.0,17.0,522.0,149,60,54,71,55,436,451,444
2025-02-20 16:33:43.318,180.0,1695.0,1186.0,-75.0,88.0,260.0,149,60,54,71,56,422,452,427
2025-02-20 16:33:43.339,-105.0,1638.0,900.0,-13.0,138.0,183.0,150,59,53,71,56,441,455,426
2025-02-20 16:33:43.359,-677.0,2559.0,658.0,-24.0,73.0,99.0,150,61,55,72,57,442,460,434
2025-02-20 16:33:43.376,-508.0,2373.0,871.0,-19.0,20.0,-35.0,151,62,54,72,57,429,471,435
2025-02-20 16:33:43.396,-349.0,1762.0,925.0,8.0,28.0,-124.0,150,65,56,73,57,433,478,452
2025-02-20 16:33:43.416,-166.0,1006.0,972.0,45.0,46.0,-173.0,152,61,56,74,58,453,464,496
2025-02-20 16:33:43.433,-193.0,501.0,912.0,31.0,34.0,-189.0,151,63,56,75,59,457,447,525
2025-02-20 16:33:43.453,-243.0,358.0,840.0,-7.0,-5.0,-209.0,154,64,56,75,59,472,438,528
2025-02-20 16:33:43.470,-240.0,165.0,835.0,-6.0,-32.0,-244.0,152,64,57,74,59,486,455,505
2025-02-20 16:33:43.490,-129.0,-219.0,902.0,65.0,-24.0,-294.0,151,64,57,75,59,501,460,476
2025-02-20 16:33:43.511,-44.0,-593.0,982.0,137.0,-5.0,-249.0,150,64,56,76,59,485,471,452
2025-02-20 16:33:43.526,-250.0,-268.0,961.0,129.0,-17.0,-215.0,152,64,57,76,60,471,479,464
2025-02-20 16:33:43.548,-238.0,-235.0,847.0,88.0,-27.0,-234.0,151,63,57,77,60,454,486,460
2025-02-20 16:33:43.568,-142.0,-391.0,823.0,92.0,-41.0,-244.0,150,65,56,77,61,466,497,469
2025-02-20 16:33:43.585,-46.0,-694.0,792.0,121.0,-53.0,-204.0,150,64,56,78,62,464,496,468
2025-02-20 16:33:43.605,25.0,-842.0,867.0,110.0,-76.0,-95.0,150,65,57,79,63,458,493,471
2025-02-20 16:33:43.625,343.0,-1272.0,1251.0,63.0,-75.0,3.0,150,66,57,78,63,451,471,467
2025-02-20 16:33:43.642,775.0,-1832.0,1436.0,16.0,-25.0,156.0,149,65,57,79,63,460,453,471
2025-02-20 16:33:43.659,1029.0,-2069.0,1414.0,-13.0,-2.0,330.0,149,64,58,79,63,476,459,481
2025-02-20 16:33:43.682,1273.0,-1531.0,1377.0,-70.0,-1.0,538.0,148,64,55,78,61,489,484,488
2025-02-20 16:33:43.699,850.0,-61.0,1255.0,-235.0,-59.0,567.0,149,64,55,77,59,458,501,482
2025-02-20 16:33:43.719,516.0,1169.0,1295.0,-338.0,-79.0,496.0,148,62,56,74,58,464,478,485
2025-02-20 16:33:43.731,-77.0,2198.0,1364.0,-345.0,-66.0,313.0,149,63,56,73,58,476,479,488
2025-02-20 16:33:43.757,-42.0,1687.0,1923.0,-206.0,-24.0,174.0,149,64,57,74,58,481,473,484
2025-02-20 16:33:43.776,25.0,1616.0,2409.0,-71.0,74.0,67.0,144,65,58,77,60,483,467,484
2025-02-20 16:33:43.792,61.0,1417.0,2403.0,-37.0,194.0,5.0,149,67,60,80,60,505,470,484
