timestamp,ax,ay,az,gx,gy,gz,flex1,flex2,flex3,flex4,flex5,emg1,emg2,emg3
2025-02-18 16:29:57.169,-292.0,47.0,1003.0,0.0,1.0,-2.0,138,116,112,137,134,471,465,462
2025-02-18 16:29:57.186,-296.0,40.0,998.0,-1.0,2.0,-3.0,137,115,110,136,134,471,465,468
2025-02-18 16:29:57.207,-281.0,11.0,982.0,-2.0,0.0,-3.0,137,115,112,136,133,472,467,473
2025-02-18 16:29:57.227,-278.0,13.0,982.0,-2.0,0.0,-1.0,137,115,112,136,134,469,468,476
2025-02-18 16:29:57.244,-284.0,8.0,978.0,-2.0,-1.0,1.0,137,115,111,136,133,471,470,481
2025-02-18 16:29:57.264,-291.0,34.0,990.0,-1.0,-1.0,1.0,137,116,112,137,134,470,473,482
2025-02-18 16:29:57.284,-301.0,61.0,997.0,-2.0,-1.0,1.0,137,115,111,136,133,469,472,481
2025-02-18 16:29:57.301,-313.0,61.0,984.0,-2.0,1.0,0.0,137,116,112,138,134,471,474,482
2025-02-18 16:29:57.321,-323.0,59.0,968.0,-2.0,0.0,-1.0,137,115,111,136,132,466,473,478
2025-02-18 16:29:57.341,-312.0,48.0,969.0,-1.0,-1.0,-2.0,137,115,112,137,134,466,472,476
2025-02-18 16:29:57.359,-299.0,50.0,967.0,-1.0,-1.0,-2.0,137,115,112,137,134,467,471,474
2025-02-18 16:29:57.379,-295.0,45.0,963.0,-2.0,0.0,-3.0,137,115,112,136,133,468,470,471
2025-02-18 16:29:57.396,-289.0,24.0,959.0,-1.0,-1.0,-3.0,138,115,112,137,134,468,469,468
2025-02-18 16:29:57.416,-282.0,18.0,972.0,-1.0,-3.0,-2.0,137,115,111,136,133,468,467,463
2025-02-18 16:29:57.436,-275.0,24.0,987.0,-2.0,-4.0,-2.0,138,115,113,137,134,467,467,458
2025-02-18 16:29:57.453,-278.0,20.0,996.0,-2.0,-3.0,-1.0,137,114,111,136,133,465,464,456
2025-02-18 16:29:57.473,-285.0,22.0,1006.0,-1.0,-2.0,0.0,137,115,112,136,134,461,465,458
2025-02-18 16:29:57.493,-296.0,39.0,1012.0,0.0,-1.0,0.0,138,116,112,137,134,453,465,459
2025-02-18 16:29:57.510,-305.0,57.0,1010.0,-2.0,0.0,0.0,136,115,112,136,133,455,464,459
2025-02-18 16:29:57.531,-301.0,51.0,1005.0,-3.0,0.0,-1.0,138,115,112,137,134,458,466,459
2025-02-18 16:29:57.550,-296.0,33.0,995.0,-3.0,1.0,-1.0,137,114,112,136,134,462,466,464
2025-02-18 16:29:57.567,-291.0,35.0,990.0,-2.0,1.0,-1.0,138,116,112,137,134,466,469,468
2025-02-18 16:29:57.588,-291.0,33.0,972.0,-3.0,1.0,-1.0,136,114,111,136,133,467,470,471
2025-02-18 16:29:57.605,-294.0,28.0,959.0,-2.0,0.0,-1.0,137,115,113,136,134,466,472,476
2025-02-18 16:29:57.625,-300.0,31.0,962.0,-1.0,-1.0,0.0,138,116,112,137,135,464,474,475
2025-02-18 16:29:57.645,-299.0,40.0,971.0,-1.0,-2.0,0.0,137,115,111,136,134,466,474,475
2025-02-18 16:29:57.662,-298.0,48.0,980.0,-2.0,-3.0,-1.0,137,115,112,137,133,467,476,478
2025-02-18 16:29:57.683,-297.0,38.0,986.0,-1.0,-2.0,-2.0,137,115,111,136,133,466,476,477
2025-02-18 16:29:57.703,-289.0,33.0,987.0,-1.0,-2.0,-2.0,138,115,112,137,134,468,476,477
2025-02-18 16:29:57.720,-291.0,28.0,991.0,-2.0,-3.0,-1.0,137,114,111,136,133,465,474,471
2025-02-18 16:29:57.739,-290.0,33.0,1001.0,-2.0,-3.0,-1.0,138,115,112,137,134,466,474,468
2025-02-18 16:29:57.759,-292.0,28.0,1012.0,-1.0,-2.0,-1.0,137,116,112,137,134,467,473,462
2025-02-18 16:29:57.776,-298.0,31.0,1014.0,0.0,-1.0,0.0,137,115,111,136,134,468,470,458
2025-02-18 16:29:57.796,-301.0,45.0,1005.0,-1.0,-1.0,0.0,138,116,112,137,134,472,470,455
2025-02-18 16:29:57.813,-309.0,46.0,1002.0,-2.0,0.0,0.0,137,115,111,136,133,470,469,450
2025-02-18 16:29:57.834,-304.0,47.0,995.0,-1.0,1.0,-1.0,137,115,112,137,134,474,469,449
2025-02-18 16:29:57.854,-291.0,49.0,978.0,0.0,2.0,-2.0,136,115,111,136,133,474,468,447
